STUDYID,DOMAIN,USUBJID,EXSEQ,EXTRT,EXDOSE,EXDOSU,EXDOSFRM,EXDOSFRQ,EXROUTE,EXLOT,EXTRTV,EXVAMT,EXVAMTU,EXSTDTC,EXSTDY
20214751,EX,20214751-252,316,ACT-709478,250,mg/kg,SOLUTION,QD,ORAL GAVAGE,2939-AA/1,Methylcellulose 0.5% / polyoxyethylene sorbitan monooleate (Tween 80) 0.5% / water (w/v/v),10,mL/kg,2018-10-09,1
20214751,EX,20214751-252,317,ACT-709478,250,mg/kg,SOLUTION,QD,ORAL GAVAGE,2939-AA/1,Methylcellulose 0.5% / polyoxyethylene sorbitan monooleate (Tween 80) 0.5% / water (w/v/v),10,mL/kg,2018-10-10,2
20214751,EX,20214751-252,318,ACT-709478,250,mg/kg,SOLUTION,QD,ORAL GAVAGE,2939-AA/1,Methylcellulose 0.5% / polyoxyethylene sorbitan monooleate (Tween 80) 0.5% / water (w/v/v),10,mL/kg,2018-10-11,3
20214751,EX,20214751-252,319,ACT-709478,250,mg/kg,SOLUTION,QD,ORAL GAVAGE,2939-AA/1,Methylcellulose 0.5% / polyoxyethylene sorbitan monooleate (Tween 80) 0.5% / water (w/v/v),10,mL/kg,2018-10-12,4
20214751,EX,20214751-252,320,ACT-709478,250,mg/kg,SOLUTION,QD,ORAL GAVAGE,2939-AA/1,Methylcellulose 0.5% / polyoxyethylene sorbitan monooleate (Tween 80) 0.5% / water (w/v/v),10,mL/kg,2018-10-13,5
20214751,EX,20214751-252,321,ACT-709478,250,mg/kg,SOLUTION,QD,ORAL GAVAGE,2939-AA/1,Methylcellulose 0.5% / polyoxyethylene sorbitan monooleate (Tween 80) 0.5% / water (w/v/v),10,mL/kg,2018-10-14,6
20214751,EX,20214751-252,322,ACT-709478,250,mg/kg,SOLUTION,QD,ORAL GAVAGE,2939-AA/1,Methylcellulose 0.5% / polyoxyethylene sorbitan monooleate (Tween 80) 0.5% / water (w/v/v),10,mL/kg,2018-10-15,7
20214751,EX,20214751-252,323,ACT-709478,250,mg/kg,SOLUTION,QD,ORAL GAVAGE,2939-AA/1,Methylcellulose 0.5% / polyoxyethylene sorbitan monooleate (Tween 80) 0.5% / water (w/v/v),10,mL/kg,2018-10-16,8
20214751,EX,20214751-252,324,ACT-709478,250,mg/kg,SOLUTION,QD,ORAL GAVAGE,2939-AA/1,Methylcellulose 0.5% / polyoxyethylene sorbitan monooleate (Tween 80) 0.5% / water (w/v/v),10,mL/kg,2018-10-17,9
20214751,EX,20214751-252,325,ACT-709478,250,mg/kg,SOLUTION,QD,ORAL GAVAGE,2939-AA/1,Methylcellulose 0.5% / polyoxyethylene sorbitan monooleate (Tween 80) 0.5% / water (w/v/v),10,mL/kg,2018-10-18,10
20214751,EX,20214751-252,326,ACT-709478,250,mg/kg,SOLUTION,QD,ORAL GAVAGE,2939-AA/1,Methylcellulose 0.5% / polyoxyethylene sorbitan monooleate (Tween 80) 0.5% / water (w/v/v),10,mL/kg,2018-10-19,11
20214751,EX,20214751-252,327,ACT-709478,250,mg/kg,SOLUTION,QD,ORAL GAVAGE,2939-AA/1,Methylcellulose 0.5% / polyoxyethylene sorbitan monooleate (Tween 80) 0.5% / water (w/v/v),10,mL/kg,2018-10-20,12
20214751,EX,20214751-252,328,ACT-709478,250,mg/kg,SOLUTION,QD,ORAL GAVAGE,2939-AA/1,Methylcellulose 0.5% / polyoxyethylene sorbitan monooleate (Tween 80) 0.5% / water (w/v/v),10,mL/kg,2018-10-21,13
20214751,EX,20214751-252,329,ACT-709478,250,mg/kg,SOLUTION,QD,ORAL GAVAGE,2939-AA/1,Methylcellulose 0.5% / polyoxyethylene sorbitan monooleate (Tween 80) 0.5% / water (w/v/v),10,mL/kg,2018-10-22,14
20214751,EX,20214751-252,330,ACT-709478,250,mg/kg,SOLUTION,QD,ORAL GAVAGE,2939-AA/1,Methylcellulose 0.5% / polyoxyethylene sorbitan monooleate (Tween 80) 0.5% / water (w/v/v),10,mL/kg,2018-10-23,15
20214751,EX,20214751-252,331,ACT-709478,250,mg/kg,SOLUTION,QD,ORAL GAVAGE,2939-AA/1,Methylcellulose 0.5% / polyoxyethylene sorbitan monooleate (Tween 80) 0.5% / water (w/v/v),10,mL/kg,2018-10-24,16
20214751,EX,20214751-252,332,ACT-709478,250,mg/kg,SOLUTION,QD,ORAL GAVAGE,2939-AA/1,Methylcellulose 0.5% / polyoxyethylene sorbitan monooleate (Tween 80) 0.5% / water (w/v/v),10,mL/kg,2018-10-25,17
20214751,EX,20214751-252,333,ACT-709478,250,mg/kg,SOLUTION,QD,ORAL GAVAGE,2939-AA/1,Methylcellulose 0.5% / polyoxyethylene sorbitan monooleate (Tween 80) 0.5% / water (w/v/v),10,mL/kg,2018-10-26,18
20214751,EX,20214751-252,334,ACT-709478,250,mg/kg,SOLUTION,QD,ORAL GAVAGE,2939-AA/1,Methylcellulose 0.5% / polyoxyethylene sorbitan monooleate (Tween 80) 0.5% / water (w/v/v),10,mL/kg,2018-10-27,19
20214751,EX,20214751-252,335,ACT-709478,250,mg/kg,SOLUTION,QD,ORAL GAVAGE,2939-AA/1,Methylcellulose 0.5% / polyoxyethylene sorbitan monooleate (Tween 80) 0.5% / water (w/v/v),10,mL/kg,2018-10-28,20
20214751,EX,20214751-252,336,ACT-709478,250,mg/kg,SOLUTION,QD,ORAL GAVAGE,2939-AA/1,Methylcellulose 0.5% / polyoxyethylene sorbitan monooleate (Tween 80) 0.5% / water (w/v/v),10,mL/kg,2018-10-29,21
20214751,EX,20214751-252,337,ACT-709478,250,mg/kg,SOLUTION,QD,ORAL GAVAGE,2939-AA/1,Methylcellulose 0.5% / polyoxyethylene sorbitan monooleate (Tween 80) 0.5% / water (w/v/v),10,mL/kg,2018-10-30,22
20214751,EX,20214751-252,338,ACT-709478,250,mg/kg,SOLUTION,QD,ORAL GAVAGE,2939-AA/1,Methylcellulose 0.5% / polyoxyethylene sorbitan monooleate (Tween 80) 0.5% / water (w/v/v),10,mL/kg,2018-10-31,23
20214751,EX,20214751-252,339,ACT-709478,250,mg/kg,SOLUTION,QD,ORAL GAVAGE,2939-AA/1,Methylcellulose 0.5% / polyoxyethylene sorbitan monooleate (Tween 80) 0.5% / water (w/v/v),10,mL/kg,2018-11-01,24
20214751,EX,20214751-252,340,ACT-709478,250,mg/kg,SOLUTION,QD,ORAL GAVAGE,2939-AA/1,Methylcellulose 0.5% / polyoxyethylene sorbitan monooleate (Tween 80) 0.5% / water (w/v/v),10,mL/kg,2018-11-02,25
20214751,EX,20214751-252,341,ACT-709478,250,mg/kg,SOLUTION,QD,ORAL GAVAGE,2939-AA/1,Methylcellulose 0.5% / polyoxyethylene sorbitan monooleate (Tween 80) 0.5% / water (w/v/v),10,mL/kg,2018-11-03,26
20214751,EX,20214751-252,342,ACT-709478,250,mg/kg,SOLUTION,QD,ORAL GAVAGE,2939-AA/1,Methylcellulose 0.5% / polyoxyethylene sorbitan monooleate (Tween 80) 0.5% / water (w/v/v),10,mL/kg,2018-11-04,27
20214751,EX,20214751-252,343,ACT-709478,250,mg/kg,SOLUTION,QD,ORAL GAVAGE,2939-AA/1,Methylcellulose 0.5% / polyoxyethylene sorbitan monooleate (Tween 80) 0.5% / water (w/v/v),10,mL/kg,2018-11-05,28
20214751,EX,20214751-252,344,ACT-709478,250,mg/kg,SOLUTION,QD,ORAL GAVAGE,2939-AA/1,Methylcellulose 0.5% / polyoxyethylene sorbitan monooleate (Tween 80) 0.5% / water (w/v/v),10,mL/kg,2018-11-06,29
20214751,EX,20214751-252,345,ACT-709478,250,mg/kg,SOLUTION,QD,ORAL GAVAGE,2939-AA/1,Methylcellulose 0.5% / polyoxyethylene sorbitan monooleate (Tween 80) 0.5% / water (w/v/v),10,mL/kg,2018-11-07,30
20214751,EX,20214751-252,346,ACT-709478,250,mg/kg,SOLUTION,QD,ORAL GAVAGE,2939-AA/1,Methylcellulose 0.5% / polyoxyethylene sorbitan monooleate (Tween 80) 0.5% / water (w/v/v),10,mL/kg,2018-11-08,31
20214751,EX,20214751-252,347,ACT-709478,250,mg/kg,SOLUTION,QD,ORAL GAVAGE,2939-AA/1,Methylcellulose 0.5% / polyoxyethylene sorbitan monooleate (Tween 80) 0.5% / water (w/v/v),10,mL/kg,2018-11-09,32
20214751,EX,20214751-252,348,ACT-709478,250,mg/kg,SOLUTION,QD,ORAL GAVAGE,2939-AA/1,Methylcellulose 0.5% / polyoxyethylene sorbitan monooleate (Tween 80) 0.5% / water (w/v/v),10,mL/kg,2018-11-10,33
20214751,EX,20214751-252,349,ACT-709478,250,mg/kg,SOLUTION,QD,ORAL GAVAGE,2939-AA/1,Methylcellulose 0.5% / polyoxyethylene sorbitan monooleate (Tween 80) 0.5% / water (w/v/v),10,mL/kg,2018-11-11,34
20214751,EX,20214751-252,350,ACT-709478,250,mg/kg,SOLUTION,QD,ORAL GAVAGE,2939-AA/1,Methylcellulose 0.5% / polyoxyethylene sorbitan monooleate (Tween 80) 0.5% / water (w/v/v),10,mL/kg,2018-11-12,35
20214751,EX,20214751-252,351,ACT-709478,250,mg/kg,SOLUTION,QD,ORAL GAVAGE,2939-AA/1,Methylcellulose 0.5% / polyoxyethylene sorbitan monooleate (Tween 80) 0.5% / water (w/v/v),10,mL/kg,2018-11-13,36
20214751,EX,20214751-252,352,ACT-709478,250,mg/kg,SOLUTION,QD,ORAL GAVAGE,2939-AA/1,Methylcellulose 0.5% / polyoxyethylene sorbitan monooleate (Tween 80) 0.5% / water (w/v/v),10,mL/kg,2018-11-14,37
20214751,EX,20214751-252,353,ACT-709478,250,mg/kg,SOLUTION,QD,ORAL GAVAGE,2939-AA/1,Methylcellulose 0.5% / polyoxyethylene sorbitan monooleate (Tween 80) 0.5% / water (w/v/v),10,mL/kg,2018-11-15,38
20214751,EX,20214751-252,354,ACT-709478,250,mg/kg,SOLUTION,QD,ORAL GAVAGE,2939-AA/1,Methylcellulose 0.5% / polyoxyethylene sorbitan monooleate (Tween 80) 0.5% / water (w/v/v),10,mL/kg,2018-11-16,39
20214751,EX,20214751-252,355,ACT-709478,250,mg/kg,SOLUTION,QD,ORAL GAVAGE,2939-AA/1,Methylcellulose 0.5% / polyoxyethylene sorbitan monooleate (Tween 80) 0.5% / water (w/v/v),10,mL/kg,2018-11-17,40
20214751,EX,20214751-252,356,ACT-709478,250,mg/kg,SOLUTION,QD,ORAL GAVAGE,2939-AA/1,Methylcellulose 0.5% / polyoxyethylene sorbitan monooleate (Tween 80) 0.5% / water (w/v/v),10,mL/kg,2018-11-18,41
20214751,EX,20214751-252,357,ACT-709478,250,mg/kg,SOLUTION,QD,ORAL GAVAGE,2939-AA/1,Methylcellulose 0.5% / polyoxyethylene sorbitan monooleate (Tween 80) 0.5% / water (w/v/v),10,mL/kg,2018-11-19,42
20214751,EX,20214751-252,358,ACT-709478,250,mg/kg,SOLUTION,QD,ORAL GAVAGE,2939-AA/1,Methylcellulose 0.5% / polyoxyethylene sorbitan monooleate (Tween 80) 0.5% / water (w/v/v),10,mL/kg,2018-11-20,43
20214751,EX,20214751-252,359,ACT-709478,250,mg/kg,SOLUTION,QD,ORAL GAVAGE,2939-AA/1,Methylcellulose 0.5% / polyoxyethylene sorbitan monooleate (Tween 80) 0.5% / water (w/v/v),10,mL/kg,2018-11-21,44
20214751,EX,20214751-252,360,ACT-709478,250,mg/kg,SOLUTION,QD,ORAL GAVAGE,2939-AA/1,Methylcellulose 0.5% / polyoxyethylene sorbitan monooleate (Tween 80) 0.5% / water (w/v/v),10,mL/kg,2018-11-22,45
20214751,EX,20214751-253,361,ACT-709478,250,mg/kg,SOLUTION,QD,ORAL GAVAGE,2939-AA/1,Methylcellulose 0.5% / polyoxyethylene sorbitan monooleate (Tween 80) 0.5% / water (w/v/v),10,mL/kg,2018-10-09,1
20214751,EX,20214751-253,362,ACT-709478,250,mg/kg,SOLUTION,QD,ORAL GAVAGE,2939-AA/1,Methylcellulose 0.5% / polyoxyethylene sorbitan monooleate (Tween 80) 0.5% / water (w/v/v),10,mL/kg,2018-10-10,2
20214751,EX,20214751-253,363,ACT-709478,250,mg/kg,SOLUTION,QD,ORAL GAVAGE,2939-AA/1,Methylcellulose 0.5% / polyoxyethylene sorbitan monooleate (Tween 80) 0.5% / water (w/v/v),10,mL/kg,2018-10-11,3
20214751,EX,20214751-253,364,ACT-709478,250,mg/kg,SOLUTION,QD,ORAL GAVAGE,2939-AA/1,Methylcellulose 0.5% / polyoxyethylene sorbitan monooleate (Tween 80) 0.5% / water (w/v/v),10,mL/kg,2018-10-12,4
20214751,EX,20214751-253,365,ACT-709478,250,mg/kg,SOLUTION,QD,ORAL GAVAGE,2939-AA/1,Methylcellulose 0.5% / polyoxyethylene sorbitan monooleate (Tween 80) 0.5% / water (w/v/v),10,mL/kg,2018-10-13,5
20214751,EX,20214751-253,366,ACT-709478,250,mg/kg,SOLUTION,QD,ORAL GAVAGE,2939-AA/1,Methylcellulose 0.5% / polyoxyethylene sorbitan monooleate (Tween 80) 0.5% / water (w/v/v),10,mL/kg,2018-10-14,6
20214751,EX,20214751-253,367,ACT-709478,250,mg/kg,SOLUTION,QD,ORAL GAVAGE,2939-AA/1,Methylcellulose 0.5% / polyoxyethylene sorbitan monooleate (Tween 80) 0.5% / water (w/v/v),10,mL/kg,2018-10-15,7
20214751,EX,20214751-253,368,ACT-709478,250,mg/kg,SOLUTION,QD,ORAL GAVAGE,2939-AA/1,Methylcellulose 0.5% / polyoxyethylene sorbitan monooleate (Tween 80) 0.5% / water (w/v/v),10,mL/kg,2018-10-16,8
20214751,EX,20214751-253,369,ACT-709478,250,mg/kg,SOLUTION,QD,ORAL GAVAGE,2939-AA/1,Methylcellulose 0.5% / polyoxyethylene sorbitan monooleate (Tween 80) 0.5% / water (w/v/v),10,mL/kg,2018-10-17,9
20214751,EX,20214751-253,370,ACT-709478,250,mg/kg,SOLUTION,QD,ORAL GAVAGE,2939-AA/1,Methylcellulose 0.5% / polyoxyethylene sorbitan monooleate (Tween 80) 0.5% / water (w/v/v),10,mL/kg,2018-10-18,10
20214751,EX,20214751-253,371,ACT-709478,250,mg/kg,SOLUTION,QD,ORAL GAVAGE,2939-AA/1,Methylcellulose 0.5% / polyoxyethylene sorbitan monooleate (Tween 80) 0.5% / water (w/v/v),10,mL/kg,2018-10-19,11
20214751,EX,20214751-253,372,ACT-709478,250,mg/kg,SOLUTION,QD,ORAL GAVAGE,2939-AA/1,Methylcellulose 0.5% / polyoxyethylene sorbitan monooleate (Tween 80) 0.5% / water (w/v/v),10,mL/kg,2018-10-20,12
20214751,EX,20214751-253,373,ACT-709478,250,mg/kg,SOLUTION,QD,ORAL GAVAGE,2939-AA/1,Methylcellulose 0.5% / polyoxyethylene sorbitan monooleate (Tween 80) 0.5% / water (w/v/v),10,mL/kg,2018-10-21,13
20214751,EX,20214751-253,374,ACT-709478,250,mg/kg,SOLUTION,QD,ORAL GAVAGE,2939-AA/1,Methylcellulose 0.5% / polyoxyethylene sorbitan monooleate (Tween 80) 0.5% / water (w/v/v),10,mL/kg,2018-10-22,14
20214751,EX,20214751-253,375,ACT-709478,250,mg/kg,SOLUTION,QD,ORAL GAVAGE,2939-AA/1,Methylcellulose 0.5% / polyoxyethylene sorbitan monooleate (Tween 80) 0.5% / water (w/v/v),10,mL/kg,2018-10-23,15
20214751,EX,20214751-253,376,ACT-709478,250,mg/kg,SOLUTION,QD,ORAL GAVAGE,2939-AA/1,Methylcellulose 0.5% / polyoxyethylene sorbitan monooleate (Tween 80) 0.5% / water (w/v/v),10,mL/kg,2018-10-24,16
20214751,EX,20214751-253,377,ACT-709478,250,mg/kg,SOLUTION,QD,ORAL GAVAGE,2939-AA/1,Methylcellulose 0.5% / polyoxyethylene sorbitan monooleate (Tween 80) 0.5% / water (w/v/v),10,mL/kg,2018-10-25,17
20214751,EX,20214751-253,378,ACT-709478,250,mg/kg,SOLUTION,QD,ORAL GAVAGE,2939-AA/1,Methylcellulose 0.5% / polyoxyethylene sorbitan monooleate (Tween 80) 0.5% / water (w/v/v),10,mL/kg,2018-10-26,18
20214751,EX,20214751-253,379,ACT-709478,250,mg/kg,SOLUTION,QD,ORAL GAVAGE,2939-AA/1,Methylcellulose 0.5% / polyoxyethylene sorbitan monooleate (Tween 80) 0.5% / water (w/v/v),10,mL/kg,2018-10-27,19
20214751,EX,20214751-253,380,ACT-709478,250,mg/kg,SOLUTION,QD,ORAL GAVAGE,2939-AA/1,Methylcellulose 0.5% / polyoxyethylene sorbitan monooleate (Tween 80) 0.5% / water (w/v/v),10,mL/kg,2018-10-28,20
20214751,EX,20214751-253,381,ACT-709478,250,mg/kg,SOLUTION,QD,ORAL GAVAGE,2939-AA/1,Methylcellulose 0.5% / polyoxyethylene sorbitan monooleate (Tween 80) 0.5% / water (w/v/v),10,mL/kg,2018-10-29,21
20214751,EX,20214751-253,382,ACT-709478,250,mg/kg,SOLUTION,QD,ORAL GAVAGE,2939-AA/1,Methylcellulose 0.5% / polyoxyethylene sorbitan monooleate (Tween 80) 0.5% / water (w/v/v),10,mL/kg,2018-10-30,22
20214751,EX,20214751-253,383,ACT-709478,250,mg/kg,SOLUTION,QD,ORAL GAVAGE,2939-AA/1,Methylcellulose 0.5% / polyoxyethylene sorbitan monooleate (Tween 80) 0.5% / water (w/v/v),10,mL/kg,2018-10-31,23
20214751,EX,20214751-253,384,ACT-709478,250,mg/kg,SOLUTION,QD,ORAL GAVAGE,2939-AA/1,Methylcellulose 0.5% / polyoxyethylene sorbitan monooleate (Tween 80) 0.5% / water (w/v/v),10,mL/kg,2018-11-01,24
20214751,EX,20214751-253,385,ACT-709478,250,mg/kg,SOLUTION,QD,ORAL GAVAGE,2939-AA/1,Methylcellulose 0.5% / polyoxyethylene sorbitan monooleate (Tween 80) 0.5% / water (w/v/v),10,mL/kg,2018-11-02,25
20214751,EX,20214751-253,386,ACT-709478,250,mg/kg,SOLUTION,QD,ORAL GAVAGE,2939-AA/1,Methylcellulose 0.5% / polyoxyethylene sorbitan monooleate (Tween 80) 0.5% / water (w/v/v),10,mL/kg,2018-11-03,26
20214751,EX,20214751-253,387,ACT-709478,250,mg/kg,SOLUTION,QD,ORAL GAVAGE,2939-AA/1,Methylcellulose 0.5% / polyoxyethylene sorbitan monooleate (Tween 80) 0.5% / water (w/v/v),10,mL/kg,2018-11-04,27
20214751,EX,20214751-253,388,ACT-709478,250,mg/kg,SOLUTION,QD,ORAL GAVAGE,2939-AA/1,Methylcellulose 0.5% / polyoxyethylene sorbitan monooleate (Tween 80) 0.5% / water (w/v/v),10,mL/kg,2018-11-05,28
20214751,EX,20214751-253,389,ACT-709478,250,mg/kg,SOLUTION,QD,ORAL GAVAGE,2939-AA/1,Methylcellulose 0.5% / polyoxyethylene sorbitan monooleate (Tween 80) 0.5% / water (w/v/v),10,mL/kg,2018-11-06,29
20214751,EX,20214751-253,390,ACT-709478,250,mg/kg,SOLUTION,QD,ORAL GAVAGE,2939-AA/1,Methylcellulose 0.5% / polyoxyethylene sorbitan monooleate (Tween 80) 0.5% / water (w/v/v),10,mL/kg,2018-11-07,30
20214751,EX,20214751-253,391,ACT-709478,250,mg/kg,SOLUTION,QD,ORAL GAVAGE,2939-AA/1,Methylcellulose 0.5% / polyoxyethylene sorbitan monooleate (Tween 80) 0.5% / water (w/v/v),10,mL/kg,2018-11-08,31
20214751,EX,20214751-253,392,ACT-709478,250,mg/kg,SOLUTION,QD,ORAL GAVAGE,2939-AA/1,Methylcellulose 0.5% / polyoxyethylene sorbitan monooleate (Tween 80) 0.5% / water (w/v/v),10,mL/kg,2018-11-09,32
20214751,EX,20214751-253,393,ACT-709478,250,mg/kg,SOLUTION,QD,ORAL GAVAGE,2939-AA/1,Methylcellulose 0.5% / polyoxyethylene sorbitan monooleate (Tween 80) 0.5% / water (w/v/v),10,mL/kg,2018-11-10,33
20214751,EX,20214751-253,394,ACT-709478,250,mg/kg,SOLUTION,QD,ORAL GAVAGE,2939-AA/1,Methylcellulose 0.5% / polyoxyethylene sorbitan monooleate (Tween 80) 0.5% / water (w/v/v),10,mL/kg,2018-11-11,34
20214751,EX,20214751-253,395,ACT-709478,250,mg/kg,SOLUTION,QD,ORAL GAVAGE,2939-AA/1,Methylcellulose 0.5% / polyoxyethylene sorbitan monooleate (Tween 80) 0.5% / water (w/v/v),10,mL/kg,2018-11-12,35
20214751,EX,20214751-253,396,ACT-709478,250,mg/kg,SOLUTION,QD,ORAL GAVAGE,2939-AA/1,Methylcellulose 0.5% / polyoxyethylene sorbitan monooleate (Tween 80) 0.5% / water (w/v/v),10,mL/kg,2018-11-13,36
20214751,EX,20214751-253,397,ACT-709478,250,mg/kg,SOLUTION,QD,ORAL GAVAGE,2939-AA/1,Methylcellulose 0.5% / polyoxyethylene sorbitan monooleate (Tween 80) 0.5% / water (w/v/v),10,mL/kg,2018-11-14,37
20214751,EX,20214751-253,398,ACT-709478,250,mg/kg,SOLUTION,QD,ORAL GAVAGE,2939-AA/1,Methylcellulose 0.5% / polyoxyethylene sorbitan monooleate (Tween 80) 0.5% / water (w/v/v),10,mL/kg,2018-11-15,38
20214751,EX,20214751-253,399,ACT-709478,250,mg/kg,SOLUTION,QD,ORAL GAVAGE,2939-AA/1,Methylcellulose 0.5% / polyoxyethylene sorbitan monooleate (Tween 80) 0.5% / water (w/v/v),10,mL/kg,2018-11-16,39
20214751,EX,20214751-253,400,ACT-709478,250,mg/kg,SOLUTION,QD,ORAL GAVAGE,2939-AA/1,Methylcellulose 0.5% / polyoxyethylene sorbitan monooleate (Tween 80) 0.5% / water (w/v/v),10,mL/kg,2018-11-17,40
20214751,EX,20214751-253,401,ACT-709478,250,mg/kg,SOLUTION,QD,ORAL GAVAGE,2939-AA/1,Methylcellulose 0.5% / polyoxyethylene sorbitan monooleate (Tween 80) 0.5% / water (w/v/v),10,mL/kg,2018-11-18,41
20214751,EX,20214751-253,402,ACT-709478,250,mg/kg,SOLUTION,QD,ORAL GAVAGE,2939-AA/1,Methylcellulose 0.5% / polyoxyethylene sorbitan monooleate (Tween 80) 0.5% / water (w/v/v),10,mL/kg,2018-11-19,42
20214751,EX,20214751-253,403,ACT-709478,250,mg/kg,SOLUTION,QD,ORAL GAVAGE,2939-AA/1,Methylcellulose 0.5% / polyoxyethylene sorbitan monooleate (Tween 80) 0.5% / water (w/v/v),10,mL/kg,2018-11-20,43
20214751,EX,20214751-253,404,ACT-709478,250,mg/kg,SOLUTION,QD,ORAL GAVAGE,2939-AA/1,Methylcellulose 0.5% / polyoxyethylene sorbitan monooleate (Tween 80) 0.5% / water (w/v/v),10,mL/kg,2018-11-21,44
20214751,EX,20214751-253,405,ACT-709478,250,mg/kg,SOLUTION,QD,ORAL GAVAGE,2939-AA/1,Methylcellulose 0.5% / polyoxyethylene sorbitan monooleate (Tween 80) 0.5% / water (w/v/v),10,mL/kg,2018-11-22,45
20214751,EX,20214751-254,406,ACT-709478,250,mg/kg,SOLUTION,QD,ORAL GAVAGE,2939-AA/1,Methylcellulose 0.5% / polyoxyethylene sorbitan monooleate (Tween 80) 0.5% / water (w/v/v),10,mL/kg,2018-10-09,1
20214751,EX,20214751-254,407,ACT-709478,250,mg/kg,SOLUTION,QD,ORAL GAVAGE,2939-AA/1,Methylcellulose 0.5% / polyoxyethylene sorbitan monooleate (Tween 80) 0.5% / water (w/v/v),10,mL/kg,2018-10-10,2
20214751,EX,20214751-254,408,ACT-709478,250,mg/kg,SOLUTION,QD,ORAL GAVAGE,2939-AA/1,Methylcellulose 0.5% / polyoxyethylene sorbitan monooleate (Tween 80) 0.5% / water (w/v/v),10,mL/kg,2018-10-11,3
20214751,EX,20214751-254,409,ACT-709478,250,mg/kg,SOLUTION,QD,ORAL GAVAGE,2939-AA/1,Methylcellulose 0.5% / polyoxyethylene sorbitan monooleate (Tween 80) 0.5% / water (w/v/v),10,mL/kg,2018-10-12,4
20214751,EX,20214751-254,410,ACT-709478,250,mg/kg,SOLUTION,QD,ORAL GAVAGE,2939-AA/1,Methylcellulose 0.5% / polyoxyethylene sorbitan monooleate (Tween 80) 0.5% / water (w/v/v),10,mL/kg,2018-10-13,5
20214751,EX,20214751-254,411,ACT-709478,250,mg/kg,SOLUTION,QD,ORAL GAVAGE,2939-AA/1,Methylcellulose 0.5% / polyoxyethylene sorbitan monooleate (Tween 80) 0.5% / water (w/v/v),10,mL/kg,2018-10-14,6
20214751,EX,20214751-254,412,ACT-709478,250,mg/kg,SOLUTION,QD,ORAL GAVAGE,2939-AA/1,Methylcellulose 0.5% / polyoxyethylene sorbitan monooleate (Tween 80) 0.5% / water (w/v/v),10,mL/kg,2018-10-15,7
20214751,EX,20214751-254,413,ACT-709478,250,mg/kg,SOLUTION,QD,ORAL GAVAGE,2939-AA/1,Methylcellulose 0.5% / polyoxyethylene sorbitan monooleate (Tween 80) 0.5% / water (w/v/v),10,mL/kg,2018-10-16,8
20214751,EX,20214751-254,414,ACT-709478,250,mg/kg,SOLUTION,QD,ORAL GAVAGE,2939-AA/1,Methylcellulose 0.5% / polyoxyethylene sorbitan monooleate (Tween 80) 0.5% / water (w/v/v),10,mL/kg,2018-10-17,9
20214751,EX,20214751-254,415,ACT-709478,250,mg/kg,SOLUTION,QD,ORAL GAVAGE,2939-AA/1,Methylcellulose 0.5% / polyoxyethylene sorbitan monooleate (Tween 80) 0.5% / water (w/v/v),10,mL/kg,2018-10-18,10
20214751,EX,20214751-254,416,ACT-709478,250,mg/kg,SOLUTION,QD,ORAL GAVAGE,2939-AA/1,Methylcellulose 0.5% / polyoxyethylene sorbitan monooleate (Tween 80) 0.5% / water (w/v/v),10,mL/kg,2018-10-19,11
20214751,EX,20214751-254,417,ACT-709478,250,mg/kg,SOLUTION,QD,ORAL GAVAGE,2939-AA/1,Methylcellulose 0.5% / polyoxyethylene sorbitan monooleate (Tween 80) 0.5% / water (w/v/v),10,mL/kg,2018-10-20,12
20214751,EX,20214751-254,418,ACT-709478,250,mg/kg,SOLUTION,QD,ORAL GAVAGE,2939-AA/1,Methylcellulose 0.5% / polyoxyethylene sorbitan monooleate (Tween 80) 0.5% / water (w/v/v),10,mL/kg,2018-10-21,13
20214751,EX,20214751-254,419,ACT-709478,250,mg/kg,SOLUTION,QD,ORAL GAVAGE,2939-AA/1,Methylcellulose 0.5% / polyoxyethylene sorbitan monooleate (Tween 80) 0.5% / water (w/v/v),10,mL/kg,2018-10-22,14
20214751,EX,20214751-254,420,ACT-709478,250,mg/kg,SOLUTION,QD,ORAL GAVAGE,2939-AA/1,Methylcellulose 0.5% / polyoxyethylene sorbitan monooleate (Tween 80) 0.5% / water (w/v/v),10,mL/kg,2018-10-23,15
20214751,EX,20214751-254,421,ACT-709478,250,mg/kg,SOLUTION,QD,ORAL GAVAGE,2939-AA/1,Methylcellulose 0.5% / polyoxyethylene sorbitan monooleate (Tween 80) 0.5% / water (w/v/v),10,mL/kg,2018-10-24,16
20214751,EX,20214751-254,422,ACT-709478,250,mg/kg,SOLUTION,QD,ORAL GAVAGE,2939-AA/1,Methylcellulose 0.5% / polyoxyethylene sorbitan monooleate (Tween 80) 0.5% / water (w/v/v),10,mL/kg,2018-10-25,17
20214751,EX,20214751-254,423,ACT-709478,250,mg/kg,SOLUTION,QD,ORAL GAVAGE,2939-AA/1,Methylcellulose 0.5% / polyoxyethylene sorbitan monooleate (Tween 80) 0.5% / water (w/v/v),10,mL/kg,2018-10-26,18
20214751,EX,20214751-254,424,ACT-709478,250,mg/kg,SOLUTION,QD,ORAL GAVAGE,2939-AA/1,Methylcellulose 0.5% / polyoxyethylene sorbitan monooleate (Tween 80) 0.5% / water (w/v/v),10,mL/kg,2018-10-27,19
